Museum,SpecimenPfx,SpecimenNumber,SpecimenSfx,RecordNumber,FieldNumber,YearFound,StudyArea,Locality,CollectingArea,AreaModifier,Formation,Member,Level,StratigraphicUnit,Excavation,SqrNmbr,Class,Order,Family,FamilyCode,Subfamily,TribeCode,Tribe,GenusCode,GenusQualifier,Genus,SpeciesQualifier,Species,BodyElement,Side,BodyElementCode,PartDescription,PublicationAuthor,YearPublished,YearPublishedSfx
KNM,ER,74,B,2,68-130,1968,East Turkana,,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,,cf.,Theropithecus,indet.,,Femur,Rt.,44,distal fragment,"N. Jablonski, M. Leakey",2008,c
KNM,ER,74,C,3,68-130,1968,East Turkana,,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,,cf.,Theropithecus,indet.,,Humerus,Rt.,36,distal fragment,"N. Jablonski, M. Leakey",2008,c
KNM,ER,74,D,4,68-130,1968,East Turkana,,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,,cf.,Theropithecus,indet.,,Bone,U,99,fragments (2),"N. Jablonski, M. Leakey",2008,c
KNM,ER,77,,,69-192,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,KF IIA,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,cf.,Theropithecus,indet.,,Femur,Lt.,44,proximal fragment,"N. Jablonski, M. Leakey",2008,c
KNM,ER,79,,,69-123,1969,East Turkana,,130,,Koobi Fora,Burgi,Upper,KF IIA,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,,indet.,,indet.,,Femur,Lt.,44,distal fragment with shaft,"N. Jablonski, M. Leakey",2008,c
KNM,ER,82,,,68-134,1968,East Turkana,,130,,Koobi Fora,Burgi,Upper,KF IIA,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,cf.,Theropithecus,indet.,,Femur,Lt.,44,proximal fragment,"N. Jablonski, M. Leakey",2008,c
KNM,ER,83,,,69-15,1969,East Turkana,,,,Koobi Fora,Unknown,,,,,Mammalia,Primates,Cercopithecidae,39,cf. Colobinae,,,,indet.,,indet.,,Femur,Lt.,44,distal fragment,"N. Jablonski, M. Leakey",2008,b
KNM,ER,84,,,69-124,1969,East Turkana,,130,,Koobi Fora,Burgi,Upper,KF IIA,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,,indet.,,indet.,,Femur,Lt.,44,distal fragment with shaft,"N. Jablonski, M. Leakey",2008,c
KNM,ER,85,,,69-108,1969,East Turkana,Karari Ridge,105,,Koobi Fora,U. Burgi or KBS,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,1,,Cercopithecus,indet.,A,Femur,Rt.,44,complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,86,,,69-69,1969,East Turkana,,,,Koobi Fora,Unknown,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,,cf.,Theropithecus,indet.,,Femur,Lt.,44,proximal fragment,"N. Jablonski, M. Leakey",2008,c
KNM,ER,93,,,69-5,1969,East Turkana,,,,Koobi Fora,Unknown,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,,cf.,Theropithecus,indet.,,Humerus,Lt.,36,distal fragment with shaft,"N. Jablonski, M. Leakey",2008,c
KNM,ER,94,,,69-127,1969,East Turkana,,130,,Koobi Fora,Burgi,Upper,KF IIA,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,cf.,Theropithecus,indet.,,Humerus,Lt.,36,distal fragment,"N. Jablonski, M. Leakey",2008,c
KNM,ER,95,,,69-24,1969,East Turkana,,,,Koobi Fora,Unknown,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,,cf.,Theropithecus,indet.,,Humerus,Lt.,36,distal fragment,"N. Jablonski, M. Leakey",2008,c
KNM,ER,97,,1,68-149,1968,East Turkana,,130,,Koobi Fora,?U. Burgi/KBS,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,Papionini,6,indet.,,indet.,,Humerus,Lt.,36,distal fragment,"N. Jablonski, M. Leakey",2008,c
KNM,ER,98,,,69-106,1969,East Turkana,,,,Koobi Fora,U. Burgi - L. KBS,,KF IIA,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,4,cf.,Parapapio,indet.,,Humerus,Rt.,36,distal fragment,"N. Jablonski, M. Leakey",2008,c
KNM,ER,99,,,68-38,1968,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS/Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Rt.,30,fragment with M2-M3 roots,"N. Jablonski, M. Leakey",2008,c
KNM,ER,110,,,68-39,1968,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS/Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Rt.,30,"fragment with P3-M2 roots, M3 erupting","N. Jablonski, M. Leakey",2008,c
KNM,ER,111,,,68-122,1968,East Turkana,,,,Koobi Fora,Burgi,Upper,KF II,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,edentulous fragment,"N. Jablonski, M. Leakey",2008,c
KNM,ER,113,,,68-124,1968,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Rt.,30,fragment with M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,114,A,1,68-150,1968,East Turkana,Karari Ridge,130,?,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,fragment with M2-M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,114,B,2,68-150,1968,East Turkana,Karari Ridge,130,?,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Rt.,30,edentulous fragment,"N. Jablonski, M. Leakey",2008,c
KNM,ER,115,,,68-123,1968,East Turkana,,,,Koobi Fora,Burgi,Upper,KF II,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Rt.,30,fragment with M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,116,,,68-125,1968,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Rt.,30,"fragment with M2 frag., M3 complete","N. Jablonski, M. Leakey",2008,c
KNM,ER,117,,,69-82,1969,East Turkana,,?,,Koobi Fora,Unknown,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,fragment with M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,118,,,69-83,1969,East Turkana,,?,,Koobi Fora,Unknown,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,fragment with P3-M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,119,A,1,69-127,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Rt.,30,"fragment with C root, P3-M1 frags., M2 root, M3 complete","N. Jablonski, M. Leakey",2008,c
KNM,ER,119,B,2,69-127,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,fragment with P3-M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,120,,,,,,,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,LM3,Rt.,15,fragment,"N. Jablonski, M. Leakey",2008,c
KNM,ER,121,,,69-143,1969,East Turkana,,,,Koobi Fora,U. Burgi / KBS,,KF IIA,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,fragment with M2-M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,122,A,1,68-78,1968,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Rt.,30,fragment with M2-M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,122,B,2,68-78,1968,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,fragment with M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,123,,,69-179,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,fragment with M3 nearly complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,124,,,68-1,1968,East Turkana,Sibilot,203,,Koobi Fora,Tulu Bor,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,brumpti,Mandible,Rt.,30,fragment with M2-M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,125,,,69-178,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Colobinae,,,13,,Paracolobus,,mutiwa,Mandible,Rt.,30,"fragment with M2 complete, M3 frag.","N. Jablonski, M. Leakey",2008,b
KNM,ER,126,,,69-115,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Colobinae,,,11,,Cercopithecoides,,kimeui,Mandible,Lt. and Rt.,30,"fragment with symphysis, Rt. M2-M3 nearly complete","N. Jablonski, M. Leakey",2008,b
KNM,ER,127,A,1,68-11,1968,East Turkana,Sibilot,203,,Koobi Fora,Tulu Bor,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,brumpti,LC,Lt.,6,complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,127,B,2,68-11,1968,East Turkana,Sibilot,203,,Koobi Fora,Tulu Bor,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,brumpti,LP3,Lt.,10,complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,127,C,3,68-11,1968,East Turkana,Sibilot,203,,Koobi Fora,Tulu Bor,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,brumpti,LM2,Lt.,14,complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,127,D,4,68-11,1968,East Turkana,Sibilot,203,,Koobi Fora,Tulu Bor,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,brumpti,LM3,Lt.,15,complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,127,E,5,68-11,1968,East Turkana,Sibilot,203,,Koobi Fora,Tulu Bor,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,brumpti,LM3,Rt.,15,complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,128,,,68-136,1968,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,UM,Rt.,12,complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,129,A,1,69-223,1969,East Turkana,,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,LM,Lt.,12,complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,130,,,68-117,1968,East Turkana,,,,Koobi Fora,Unknown,,KF II,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,,indet.,,indet.,,Maxilla,Rt.,29,"fragment with C root, P3-M1 frags","N. Jablonski, M. Leakey",2008,c
KNM,ER,131,A,1,68-127 A,1968,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Maxilla,Rt.,29,"fragment with I2-P3 roots, P4-M1 frags., M2 complete","N. Jablonski, M. Leakey",2008,c
KNM,ER,131,B,2,68-127 A,1968,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Maxilla,Lt.,29,fragment with M1-M2 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,131,C,3,68-127 A,1968,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,UP3,Lt.,22,complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,131,D,4,68-127 A,1968,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,UC,U,19,fragments (3),"N. Jablonski, M. Leakey",2008,c
KNM,ER,131,E,5,68-127 A,1968,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Tooth,U,0,fragments (7),"N. Jablonski, M. Leakey",2008,c
KNM,ER,132,,,69-219,1969,East Turkana,,?,,Koobi Fora,Unknown,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,LM3,Rt.,15,nearly complete,"N. Jablonski, M. Leakey",2009,c
KNM,ER,133,,,69-81,1969,East Turkana,,?,,Koobi Fora,Unknown,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,"fragment with C erupting, dp4-M1 complete","N. Jablonski, M. Leakey",2008,c
KNM,ER,134,,,69-139,1969,East Turkana,,,,Koobi Fora,U. Burgi / KBS,,KF IIA,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,"fragment with M3 complete, erupting","N. Jablonski, M. Leakey",2008,c
KNM,ER,135,,,68-126,1968,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Rt.,30,fragment with dp3-dp4 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,136,,10,69-85,1969,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Cranium,,28,fragment of occipital condyles,"N. Jablonski, M. Leakey",2008,c
KNM,ER,136,,11,69-85,1969,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Phalanx,U,41,complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,136,A,1,69-85,1969,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Maxilla,Rt.,29,fragment with C-M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,136,B,2,69-85,1969,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Maxilla,Lt.,29,"fragment with P3 frag., P4-M3 complete","N. Jablonski, M. Leakey",2008,c
KNM,ER,136,C,3,69-85,1969,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Cranium,Lt.,28,fragment with temporal and zygomatic arch frag.,"N. Jablonski, M. Leakey",2008,c
KNM,ER,136,D,4,69-85,1969,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Cranium,,28,fragment with frontal frag.,"N. Jablonski, M. Leakey",2008,c
KNM,ER,136,E,5,69-85,1969,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Cranium,Lt.,28,fragment with parietal and occipital frags.,"N. Jablonski, M. Leakey",2008,c
KNM,ER,136,F,6,69-85,1969,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Cranium,Rt.,28,fragment with frontal and zygomatic frags.,"N. Jablonski, M. Leakey",2008,c
KNM,ER,136,G,7,69-85,1969,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Cranium,,28,fragment with premaxillary frag.,"N. Jablonski, M. Leakey",2008,c
KNM,ER,136,H,8,69-85,1969,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Cranium,,28,fragment with parietal frag.,"N. Jablonski, M. Leakey",2008,c
KNM,ER,136,I,9,69-85,1969,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Cranium,,28,fragments,"N. Jablonski, M. Leakey",2008,c
KNM,ER,137,,,69-182,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,"fragment with M2 frag., M3 complete","N. Jablonski, M. Leakey",2008,c
KNM,ER,138,,,69-183,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Rt.,30,"fragment with P3-M2 roots, M3 complete","N. Jablonski, M. Leakey",2008,c
KNM,ER,139,,,69-181,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,"fragment with M2 frag., M3 nearly complete","N. Jablonski, M. Leakey",2008,c
KNM,ER,140,,,68-73,1968,East Turkana,,,,Koobi Fora,Burgi,Upper,KF II,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,ldm2,Rt.,11,complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,141,A,1,69-184,1969,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,Papionini,4,,Parapapio,indet.,B,Mandible,Lt.,30,edentulous fragment (C-M3 roots),"N. Jablonski, M. Leakey",2008,c
KNM,ER,141,B,2,69-184,1969,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,Papionini,4,,Parapapio,indet.,B,Mandible,Rt.,30,edentulous fragment (C-M3 roots),"N. Jablonski, M. Leakey",2008,c
KNM,ER,141,C,3,69-184,1969,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,Papionini,4,,Parapapio,indet.,B,Mandible,Lt.,30,fragment with condyle,"N. Jablonski, M. Leakey",2008,c
KNM,ER,141,D,4,69-184,1969,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,Papionini,4,,Parapapio,indet.,B,LI1,Rt.,2,complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,142,A,1,69-185,1969,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,Papionini,4,,Parapapio,indet.,B,Mandible,Lt.,30,"fragment with C-P3 erupting, P4-M1 complete","N. Jablonski, M. Leakey",2008,c
KNM,ER,142,B,2,69-185,1969,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,Papionini,4,,Parapapio,indet.,B,Mandible,Rt.,30,"fragment with P3, M1 complete","N. Jablonski, M. Leakey",2008,c
KNM,ER,143,,,69-126,1969,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,Papionini,4,,Parapapio,indet.,A,Mandible,Rt.,30,fragment with M2-M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,144,,,69-222,1969,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,Papionini,4,,Parapapio,indet.,A,Maxilla,Rt.,29,"fragment with M1 complete, M2 nearly complete","N. Jablonski, M. Leakey",2008,c
KNM,ER,145,,,68-118,1968,East Turkana,,105,,Koobi Fora,U. Burgi or KBS,,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,Papionini,4,,Parapapio,indet.,B,Mandible,Lt.,30,fragment with M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,146,,,69-109,1969,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Colobinae,,,14,,Rhinocolobus,,turkanaensis,Maxilla,Lt.,29,fragment with M3 complete,"N. Jablonski, M. Leakey",2008,b
KNM,ER,147,A,1,68-79,1968,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Rt.,30,"fragment with P3 frag., P4-M2 complete","N. Jablonski, M. Leakey",208,c
KNM,ER,147,B,2,68-79,1968,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,"fragment with P4 frag., M1 complete","N. Jablonski, M. Leakey",2008,c
KNM,ER,148,A,1,68-131,1968,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Colobinae,,,11,,Cercopithecoides,,williamsi,Cranium,Lt. and Rt.,28,"fragment with frontal, occipital frags.","N. Jablonski, M. Leakey",2008,b
KNM,ER,148,B,2,68-131,1968,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Colobinae,,,11,,Cercopithecoides,,williamsi,Maxilla,Lt.,29,fragment with M1-M3 complete,"N. Jablonski, M. Leakey",2008,b
KNM,ER,148,C,3,68-131,1968,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Colobinae,,,11,,Cercopithecoides,,williamsi,Maxilla,Rt.,29,fragment with P4 frag. M1-M3 complete,"N. Jablonski, M. Leakey",2008,b
KNM,ER,148,D,4,68-131,1968,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Colobinae,,,11,,Cercopithecoides,,williamsi,Cranium,Lt.,28,temporal fragment,"N. Jablonski, M. Leakey",2008,b
KNM,ER,148,E,5,68-131,1968,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Colobinae,,,11,,Cercopithecoides,,williamsi,Cranium,U,28,fragment,"N. Jablonski, M. Leakey",2008,b
KNM,ER,148,F,6,68-131,1968,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Colobinae,,,11,,Cercopithecoides,,williamsi,Bone,U,99,fragments,"N. Jablonski, M. Leakey",2008,b
KNM,ER,149,,,69-186,1969,East Turkana,Karari Ridge,131,,Koobi Fora,Burgi,Upper,Below KBS Tuff,,,Mammalia,Primates,Cercopithecidae,39,Colobinae,,,11,,Cercopithecoides,,williamsi,Cranium,Lt. and Rt.,28,"fragment with frontals, parietals, occipital frag.","N. Jablonski, M. Leakey",2008,b
KNM,ER,150,,,69-32,1969,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,Okote,,,,,Mammalia,Primates,Cercopithecidae,39,Colobinae,,,12,,Colobus,indet.,,Maxilla,Rt.,29,fragment with C-M2 complete,"N. Jablonski, M. Leakey",2008,a
KNM,ER,151,A,1,69-221,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Cranium,Lt. and Rt.,28,nearly complete calvaria,"N. Jablonski, M. Leakey",2008,c
KNM,ER,151,B,2,69-221,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Maxilla,Lt. and Rt.,29,"nearly complete with Lt. I1-M1 roots, M2 complete; Rt. C-M1, M3 roots, unattached M2 complete","N. Jablonski, M. Leakey",2008,c
KNM,ER,151,C,3,69-221,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Rt.,30,fragment with M1-M3 complete,"N. Jablonski, M. Leakey",2008,c
KNM,ER,151,D-E,4,69-221,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Mandible,Lt.,30,fragments (2) with condyle,"N. Jablonski, M. Leakey",2008,c
KNM,ER,151,"F-I, M-R",5,69-221,1969,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Primates,Cercopithecidae,39,Cercopithecinae,,,5,,Theropithecus,,oswaldi,Cranium,U,28,fragments (10),"N. Jablonski, M. Leakey",2008,c
